anime_id,name,genre,type,episodes,rating,members,image_url
4654,Toaru Majutsu no Index,"Action, Magic, Sci-Fi, Super Power",TV,24,7.69,313114,https://cdn.myanimelist.net/images/anime/2/75533.jpg
18139,Tonari no Seki-kun,"Comedy, School, Seinen",TV,21,7.69,82568,https://cdn.myanimelist.net/images/anime/9/55489.jpg
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,"Shounen, Supernatural",TV,12,7.69,61919,https://cdn.myanimelist.net/images/anime/11/44522.jpg
32015,Ajin OVA,"Action, Horror, Mystery, Seinen, Supernatural",OVA,3,7.68,15613,https://cdn.myanimelist.net/images/anime/1173/132720.jpg
22147,Amagi Brilliant Park,"Comedy, Magic",TV,13,7.68,217003,https://cdn.myanimelist.net/images/anime/5/85435.jpg
1946,Ashita no Nadja,"Adventure, Drama, Historical, Romance, Shoujo",TV,50,7.68,13742,https://cdn.myanimelist.net/images/anime/7/75381.jpg
67,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",TV,24,7.68,98144,https://cdn.myanimelist.net/images/anime/1103/133549.jpg
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1,7.68,16868,https://cdn.myanimelist.net/images/anime/6/77678.jpg
14345,Btooom!,"Action, Psychological, Sci-Fi, Seinen",TV,12,7.68,329561,https://cdn.myanimelist.net/images/anime/4/40977.jpg
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,"Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Special,1,7.68,17166,https://cdn.myanimelist.net/images/anime/13/33877.jpg
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,"Adventure, Comedy, Drama, Shoujo",OVA,1,7.68,9248,https://cdn.myanimelist.net/images/anime/10/23761.jpg
4188,Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,"Adventure, Comedy, Ecchi, Harem, Magic, Romance, Shounen, Supernatural, Vampire",OVA,3,7.68,15616,https://cdn.myanimelist.net/images/anime/1916/98810.jpg
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,"Action, Historical, Martial Arts, Samurai, Shounen",TV,26,7.68,13959,https://cdn.myanimelist.net/images/anime/3/56847.jpg
10588,Persona 4 the Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,25,7.68,134942,https://cdn.myanimelist.net/images/anime/4/29107.jpg
5958,Sora no Otoshimono,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13,7.68,227681,https://cdn.myanimelist.net/images/anime/5/50307.jpg
14669,Aura: Maryuuin Kouga Saigo no Tatakai,"Comedy, Drama, Romance, School, Supernatural",Movie,1,7.67,22599,https://cdn.myanimelist.net/images/anime/1900/142496.jpg
1478,City Hunter: Goodbye My Sweetheart,"Adventure, Comedy, Shounen",Special,1,7.67,2832,https://cdn.myanimelist.net/images/anime/1814/94961.jpg
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"Comedy, Mystery, Police, Shounen",OVA,1,7.67,6460,https://cdn.myanimelist.net/images/anime/2/21912.jpg
455,Fantastic Children,"Adventure, Fantasy, Mystery, Romance, Sci-Fi",TV,26,7.67,17773,https://cdn.myanimelist.net/images/anime/9/77062.jpg
18507,Free!,"Comedy, School, Slice of Life, Sports",TV,12,7.67,265791,https://cdn.myanimelist.net/images/anime/6/51107.jpg
27411,Ghost in the Shell (2015),"Action, Mecha, Police, Psychological, Sci-Fi",Movie,1,7.67,19872,https://cdn.myanimelist.net/images/anime/10/82594.jpg
17729,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School",TV,13,7.67,178166,https://cdn.myanimelist.net/images/anime/1645/112632.jpg
26023,Haiyore! Nyaruko-san F,"Comedy, Parody, Romance, Sci-Fi",OVA,1,7.67,19620,https://cdn.myanimelist.net/images/anime/7/73735.jpg
21075,Hetalia: The Beautiful World Extra Disc,"Comedy, Historical, Parody",OVA,1,7.67,4788,https://cdn.myanimelist.net/images/anime/2/58297.jpg
8217,Jewelpet Twinkle☆,"Fantasy, Magic, School, Shoujo",TV,52,7.67,4110,https://cdn.myanimelist.net/images/anime/12/73943.jpg
617,Juubee Ninpuuchou,"Adventure, Fantasy, Historical, Horror, Romance, Shounen, Supernatural",Movie,1,7.67,55697,https://cdn.myanimelist.net/images/anime/1834/116568.jpg
31798,Kiznaiver,"Drama, Sci-Fi",TV,12,7.67,197912,https://cdn.myanimelist.net/images/anime/6/78466.jpg
8841,Kore wa Zombie Desu ka?,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,12,7.67,295782,https://cdn.myanimelist.net/images/anime/13/75521.jpg
9396,Mitsudomoe Special,"Comedy, School, Slice of Life",Special,1,7.67,11354,https://cdn.myanimelist.net/images/anime/12/53947.jpg
11371,New Prince of Tennis,"Action, Comedy, Shounen, Sports",TV,13,7.67,30630,https://cdn.myanimelist.net/images/anime/6/21624.jpg
32542,Sakamoto desu ga?,"Comedy, School, Seinen",TV,12,7.67,171452,https://cdn.myanimelist.net/images/anime/4/79468.jpg
5306,Tales of Symphonia The Animation: Tethe&#039;alla-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,7.67,20355,https://cdn.myanimelist.net/images/anime/9/23211.jpg
2268,Tatakae! Chou Robot Seimeitai Transformers,"Adventure, Mecha, Sci-Fi, Shounen",TV,98,7.67,5652,https://cdn.myanimelist.net/images/anime/1182/92790.jpg
177,Tsubasa Chronicle,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,7.67,134705,https://cdn.myanimelist.net/images/anime/9/6555.jpg
22729,Aldnoah.Zero,"Action, Mecha, Sci-Fi",TV,12,7.66,244193,https://cdn.myanimelist.net/images/anime/7/60263.jpg
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,7.66,122373,https://cdn.myanimelist.net/images/anime/3/64689.jpg
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,"Action, Mecha, Military, Sci-Fi",Movie,1,7.66,91105,https://cdn.myanimelist.net/images/anime/10/41401.jpg
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.66,7726,https://cdn.myanimelist.net/images/anime/1509/124723.jpg
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.66,2119,https://cdn.myanimelist.net/images/anime/13/27102.jpg
25687,Digimon Adventure tri. 1: Saikai,"Action, Adventure, Comedy, Drama",Movie,1,7.66,58274,https://cdn.myanimelist.net/images/anime/9/75493.jpg
31552,Durarara!!x2 Ten: Onoroke Chakapoko,"Action, Mystery, Supernatural",Special,1,7.66,16171,https://cdn.myanimelist.net/images/anime/3/76082.jpg
14131,Girls und Panzer,"Military, School",TV,12,7.66,104275,https://cdn.myanimelist.net/images/anime/9/40969.jpg
2002,Heroic Age,"Action, Mecha, Military, Sci-Fi, Space",TV,26,7.66,62530,https://cdn.myanimelist.net/images/anime/12/50435.jpg
145,Kareshi Kanojo no Jijou,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,26,7.66,94165,https://cdn.myanimelist.net/images/anime/1222/108880.jpg
5290,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,"Comedy, Sci-Fi, Shounen",Movie,1,7.66,2430,https://cdn.myanimelist.net/images/anime/1558/98560.jpg
250,Konjiki no Gash Bell!!,"Adventure, Comedy, Magic, Shounen, Supernatural",TV,150,7.66,51403,https://cdn.myanimelist.net/images/anime/1151/125951.jpg
23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,7.66,215817,https://cdn.myanimelist.net/images/anime/5/68097.jpg
2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,"Comedy, Parody",Special,4,7.66,5508,https://cdn.myanimelist.net/images/anime/1792/91081.jpg
3626,Mobile Suit Gundam Wing: Operation Meteor,"Action, Adventure, Drama, Mecha, Military, Psychological, Sci-Fi, Space",OVA,4,7.66,6768,https://cdn.myanimelist.net/images/anime/1114/118424.jpg
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"Comedy, Seinen, Slice of Life",ONA,4,7.66,101495,https://cdn.myanimelist.net/images/anime/8/29734.jpg
1873,Plawres Sanshirou,"Adventure, Mecha, School, Sci-Fi, Shounen, Sports",TV,37,7.66,1718,https://cdn.myanimelist.net/images/anime/1/1873.jpg
528,Pokemon: Mewtwo no Gyakushuu,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.66,100089,https://cdn.myanimelist.net/images/anime/1513/140273.jpg
2562,Shion no Ou,"Drama, Game, Mystery, Thriller",TV,22,7.66,20553,https://cdn.myanimelist.net/images/anime/5/74050.jpg
1861,Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.66,7992,https://cdn.myanimelist.net/images/anime/12/31929.jpg
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,3,7.66,14036,https://cdn.myanimelist.net/images/anime/6/35809.jpg
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,"Comedy, Drama, Music",Movie,1,7.66,12262,https://cdn.myanimelist.net/images/anime/2/71801.jpg
32673,Udon no Kuni no Kiniro Kemari,"Fantasy, Seinen, Slice of Life",TV,12,7.66,33885,https://cdn.myanimelist.net/images/anime/10/82343.jpg
1985,UFO Robo Grendizer,"Mecha, Sci-Fi, Shounen",TV,74,7.66,4381,https://cdn.myanimelist.net/images/anime/1440/127558.jpg
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",Movie,1,7.65,29330,https://cdn.myanimelist.net/images/anime/5/71211.jpg
12291,Acchi Kocchi (TV),"Comedy, Romance, School, Seinen, Slice of Life",TV,12,7.65,127973,https://cdn.myanimelist.net/images/anime/1893/100728.jpg
1488,Area 88,"Action, Adventure, Drama, Military, Romance",OVA,3,7.65,6645,https://cdn.myanimelist.net/images/anime/11/2856.jpg
4182,Darker than Black: Kuro no Keiyakusha Special,"Comedy, Parody, Sci-Fi",Special,1,7.65,87609,https://cdn.myanimelist.net/images/anime/3/32729.jpg
9839,Detective Conan: Black History 2,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.65,2718,https://cdn.myanimelist.net/images/anime/7/22312.jpg
874,Digimon Tamers,"Adventure, Comedy, Drama, Fantasy, Shounen",TV,51,7.65,94391,https://cdn.myanimelist.net/images/anime/7/73696.jpg
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,"Adventure, Comedy, Fantasy",Movie,1,7.65,1583,https://cdn.myanimelist.net/images/anime/2/72432.jpg
31376,Flying Witch,"Comedy, Magic, Shounen, Slice of Life, Supernatural",TV,12,7.65,95933,https://cdn.myanimelist.net/images/anime/6/80039.jpg
1251,Fushigi no Umi no Nadia,"Adventure, Comedy, Historical, Romance, Sci-Fi",TV,39,7.65,24229,https://cdn.myanimelist.net/images/anime/1750/118570.jpg
32215,High School DxD BorN: Yomigaeranai Fushichou,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",OVA,1,7.66,22497,https://cdn.myanimelist.net/images/anime/1928/106618.jpg
2012,Jigoku Sensei Nube,"Adventure, Comedy, Horror, Romance, School, Shounen, Supernatural",TV,49,7.65,8908,https://cdn.myanimelist.net/images/anime/13/21280.jpg
2848,Kappa no Coo to Natsuyasumi,"Adventure, Shounen",Movie,1,7.65,6953,https://cdn.myanimelist.net/images/anime/10/4001.jpg
15813,Majokko Shimai no Yoyo to Nene,"Fantasy, Magic",Movie,1,7.65,8698,https://cdn.myanimelist.net/images/anime/1598/94444.jpg
5162,Minami-ke Okaeri,"Comedy, School, Slice of Life",TV,13,7.65,45233,https://cdn.myanimelist.net/images/anime/10/11458.jpg
13245,New Prince of Tennis Specials,"Action, Comedy, Shounen, Sports",Special,7,7.65,5524,https://cdn.myanimelist.net/images/anime/6/21624.jpg
3673,Nijuu Mensou no Musume,"Action, Adventure, Mystery",TV,22,7.65,21009,https://cdn.myanimelist.net/images/anime/3/8694.jpg
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,"Comedy, School, Seinen, Slice of Life",OVA,1,7.65,25169,https://cdn.myanimelist.net/images/anime/7/63773.jpg
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura","Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.65,29771,https://cdn.myanimelist.net/images/anime/1709/135258.jpg
26243,Owari no Seraph,"Action, Drama, Shounen, Supernatural, Vampire",TV,12,7.65,315630,https://cdn.myanimelist.net/images/anime/5/73474.jpg
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,"Comedy, Parody, School",Special,1,7.65,6929,https://cdn.myanimelist.net/images/anime/6/11083.jpg
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,"Drama, Historical, Samurai, Shounen",Movie,1,7.65,33191,https://cdn.myanimelist.net/images/anime/4/47845.jpg
16241,"Yondemasu yo, Azazel-san. Z","Comedy, Demons, Supernatural",TV,13,7.65,20640,https://cdn.myanimelist.net/images/anime/3/48957.jpg
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2,7.64,16986,https://cdn.myanimelist.net/images/anime/2/13530.jpg
1239,Bishoujo Senshi Sailor Moon SuperS,"Drama, Magic, Romance, Shoujo",TV,39,7.64,55056,https://cdn.myanimelist.net/images/anime/1600/92253.jpg
2768,CLAMP in Wonderland 2,"Action, Comedy, Drama, Fantasy, Magic, Music, Romance",Music,1,7.64,13985,https://cdn.myanimelist.net/images/anime/9/59503.jpg
2514,Detective Conan OVA 04: Conan and Kid and Crystal Mother,"Adventure, Mystery, Police, Shounen",OVA,1,7.64,8974,https://cdn.myanimelist.net/images/anime/2/31141.jpg
1394,Future GPX Cyber Formula Saga,"Drama, Sci-Fi, Shounen, Sports",OVA,8,7.64,1040,https://cdn.myanimelist.net/images/anime/1344/93011.jpg
17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,"Mecha, Police, Psychological, Sci-Fi",Movie,1,7.64,31747,https://cdn.myanimelist.net/images/anime/8/46673.jpg
11663,Hakuouki OVA,"Action, Drama, Historical, Samurai, Supernatural",OVA,2,7.64,7791,https://cdn.myanimelist.net/images/anime/9/32507.jpg
270,Hellsing,"Action, Horror, Seinen, Supernatural, Vampire",TV,13,7.64,308995,https://cdn.myanimelist.net/images/anime/10/19956.jpg
1356,Hokuto no Ken 2,"Action, Drama, Martial Arts, Super Power",TV,43,7.64,11090,https://cdn.myanimelist.net/images/anime/1912/106020.jpg
6553,Junjou Romantica Special,"Comedy, Romance, Shounen Ai",Special,1,7.64,17378,https://cdn.myanimelist.net/images/anime/7/8811.jpg
1567,Kaitou Saint Tail,"Adventure, Magic, Romance, Shoujo",TV,43,7.64,8794,https://cdn.myanimelist.net/images/anime/6/46607.jpg
15437,Kore wa Zombie Desu ka? of the Dead OVA,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",OVA,1,7.64,54828,https://cdn.myanimelist.net/images/anime/13/75521.jpg
13655,Little Busters!,"Comedy, Drama, School, Slice of Life, Supernatural",TV,26,7.64,138655,https://cdn.myanimelist.net/images/anime/10/55049.jpg
334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",TV,76,7.64,24745,https://cdn.myanimelist.net/images/anime/8/6092.jpg
7651,Ningen Shikkaku: Director&#039;s Cut-ban,"Drama, Historical, Psychological, Seinen",Movie,1,7.64,4292,https://cdn.myanimelist.net/images/anime/6/24794.jpg
1029,Omoide Poroporo,"Drama, Romance, Slice of Life",Movie,1,7.64,39589,https://cdn.myanimelist.net/images/anime/1289/138708.jpg
209,R.O.D the TV,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",TV,26,7.64,47053,https://cdn.myanimelist.net/images/anime/3/73350.jpg
15775,Saint☆Oniisan,"Comedy, Seinen, Slice of Life",OVA,2,7.64,33668,https://cdn.myanimelist.net/images/anime/7/48723.jpg
10469,Sayonara Zetsubou Sensei Special,"Comedy, Mystery, Parody",Special,1,7.63,9669,https://cdn.myanimelist.net/images/anime/12/75518.jpg
16524,Suisei no Gargantia,"Action, Adventure, Mecha, Sci-Fi",TV,13,7.64,170754,https://cdn.myanimelist.net/images/anime/11/48817.jpg
10714,Towa no Quon 3: Mugen no Renza,"Action, Super Power, Supernatural",Movie,1,7.64,19053,https://cdn.myanimelist.net/images/anime/7/32945.jpg
32899,Watashi ga Motete Dousunda,"Comedy, Harem, Romance, School, Shoujo",TV,12,7.64,57638,https://cdn.myanimelist.net/images/anime/4/81953.jpg
10216,"Yondemasu yo, Azazel-san. (TV)","Comedy, Demons, Supernatural",TV,13,7.64,42147,https://cdn.myanimelist.net/images/anime/4/75284.jpg
6408,&quot;Bungaku Shoujo&quot; Movie,"Drama, Mystery, Romance, School",Movie,1,7.63,40984,
32828,Amaama to Inazuma,"Comedy, Seinen, Slice of Life",TV,12,7.63,95339,https://cdn.myanimelist.net/images/anime/6/80546.jpg
10067,Angel Beats!: Another Epilogue,"Drama, School, Supernatural",Special,1,7.63,134180,https://cdn.myanimelist.net/images/anime/1399/131410.jpg
13115,Hakuouki Reimeiroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,12,7.63,29485,https://cdn.myanimelist.net/images/anime/11/71798.jpg
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,"Action, Adventure, Martial Arts, Romance",Movie,1,7.63,4614,https://cdn.myanimelist.net/images/anime/9/29678.jpg
821,Initial D Battle Stage,"Action, Cars, Drama, Seinen, Sports",OVA,1,7.63,13633,https://cdn.myanimelist.net/images/anime/2/13168.jpg
5494,Konnichiwa Anne: Before Green Gables,"Drama, Historical, Kids, Slice of Life",TV,39,7.63,2723,https://cdn.myanimelist.net/images/anime/13/54069.jpg
6604,Kuruneko,"Comedy, Slice of Life",TV,50,7.63,2526,https://cdn.myanimelist.net/images/anime/6/20591.jpg
32526,Love Live! Sunshine!!,"Music, School, Slice of Life",TV,13,7.63,45246,https://cdn.myanimelist.net/images/anime/8/80791.jpg
8100,Mardock Scramble: The First Compression,"Action, Psychological, Sci-Fi",Movie,1,7.63,40698,https://cdn.myanimelist.net/images/anime/3/26215.jpg
14527,Medaka Box Abnormal,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,7.63,66972,https://cdn.myanimelist.net/images/anime/11/62919.jpg
2835,Patalliro!,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",TV,49,7.63,2409,https://cdn.myanimelist.net/images/anime/2/56443.jpg
2549,Perrine Monogatari,"Drama, Historical, Shoujo, Slice of Life",TV,53,7.63,1744,https://cdn.myanimelist.net/images/anime/1170/121597.jpg
814,Prince of Tennis: Atobe&#039;s Gift,"Comedy, Shounen, Sports",Movie,1,7.63,10567,https://cdn.myanimelist.net/images/anime/6/21624.jpg
28497,Rokka no Yuusha,"Action, Adventure, Fantasy, Magic, Mystery",TV,12,7.63,218747,https://cdn.myanimelist.net/images/anime/9/74374.jpg
15989,Saki Achiga-hen: Episode of Side-A Specials,"Game, School, Slice of Life",Special,4,7.63,9163,https://cdn.myanimelist.net/images/anime/8/45084.jpg
2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari","Comedy, Drama, Ecchi, Fantasy, Magic, Romance, Shounen, Slice of Life",Movie,1,7.63,4199,https://cdn.myanimelist.net/images/anime/1106/139433.jpg
7858,Sora no Otoshimono: Project Pink,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",OVA,1,7.63,61903,https://cdn.myanimelist.net/images/anime/2/19135.jpg
5118,Suzumiya Haruhi-chan no Yuuutsu,"Comedy, Parody",ONA,25,7.63,70416,https://cdn.myanimelist.net/images/anime/1786/112350.jpg
1651,Uchuu Senkan Yamato 2,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.63,3461,https://cdn.myanimelist.net/images/anime/2/36607.jpg
691,Yawara!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",TV,124,7.63,6437,https://cdn.myanimelist.net/images/anime/4/44864.jpg
11759,Accel World,"Action, Game, Romance, School, Sci-Fi",TV,24,7.62,324284,https://cdn.myanimelist.net/images/anime/1002/135430.jpg
16273,Acchi Kocchi (TV): Place=Princess,"Comedy, Romance, School, Seinen, Slice of Life",Special,1,7.62,26246,https://cdn.myanimelist.net/images/anime/12/43823.jpg
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,"Drama, Magic, Shoujo",Movie,1,7.62,24968,https://cdn.myanimelist.net/images/anime/1952/117493.jpg
2424,Cardcaptor Sakura Specials,Comedy,Special,3,7.62,18604,https://cdn.myanimelist.net/images/anime/1467/90338.jpg
6573,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12,7.62,222243,https://cdn.myanimelist.net/images/anime/1189/134110.jpg
21743,Donten ni Warau,"Action, Historical, Shoujo",TV,12,7.62,57649,https://cdn.myanimelist.net/images/anime/1661/114954.jpg
901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.62,65953,https://cdn.myanimelist.net/images/anime/1451/121524.jpg
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,7.62,66471,https://cdn.myanimelist.net/images/anime/1734/93678.jpg
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,"Action, Comedy, Fantasy, Magic",TV,12,7.62,30457,https://cdn.myanimelist.net/images/anime/7/80834.jpg
364,Gallery Fake,"Mystery, Seinen",TV,37,7.62,6806,https://cdn.myanimelist.net/images/anime/10/30129.jpg
4060,Grimm Masterpiece Theater,"Adventure, Comedy, Fantasy, Kids, Magic",TV,24,7.62,1938,https://cdn.myanimelist.net/images/anime/1562/96991.jpg
23269,Hello!! Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,7.63,33295,https://cdn.myanimelist.net/images/anime/1107/117611.jpg
3165,Hidamari Sketch Specials,"Comedy, School, Slice of Life",Special,2,7.62,13334,https://cdn.myanimelist.net/images/anime/9/14372.jpg
449,InuYasha: Guren no Houraijima,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",Movie,1,7.62,50008,https://cdn.myanimelist.net/images/anime/1589/95329.jpg
32870,Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,"School, Shounen, Sports",Movie,1,7.61,5470,https://cdn.myanimelist.net/images/anime/2/83106.jpg
522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Movie,1,7.62,44030,https://cdn.myanimelist.net/images/anime/4/75601.jpg
96,Mobile Fighter G Gundam,"Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports",TV,49,7.62,36338,https://cdn.myanimelist.net/images/anime/1187/133654.jpg
10589,Naruto: Shippuuden Movie 5 - Blood Prison,"Action, Adventure, Martial Arts, Mystery, Shounen, Super Power",Movie,1,7.62,75660,https://cdn.myanimelist.net/images/anime/1500/134496.jpg
3420,Shigofumi,"Drama, Fantasy, Psychological, Supernatural, Thriller",TV,12,7.62,54000,https://cdn.myanimelist.net/images/anime/4/50787.jpg
10378,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life",TV,12,7.62,45613,https://cdn.myanimelist.net/images/anime/6/30120.jpg
31327,Shokugeki no Souma OVA,"Ecchi, School, Shounen",OVA,3,7.62,24456,https://cdn.myanimelist.net/images/anime/1622/96638.jpg
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",TV,20,7.62,3735,https://cdn.myanimelist.net/images/anime/1917/98459.jpg
8197,So Ra No Wo To Specials,"Military, Music, Sci-Fi, Slice of Life",Special,2,7.62,16491,https://cdn.myanimelist.net/images/anime/13/20884.jpg
1072,Sweat Punch,"Action, Fantasy, Historical, Mecha",OVA,5,7.62,26679,https://cdn.myanimelist.net/images/anime/5/10292.jpg
18499,Yozakura Quartet: Tsuki ni Naku,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",OVA,3,7.62,13790,https://cdn.myanimelist.net/images/anime/3/49489.jpg
5075,Yuusha Keisatsu J-Decker,"Action, Adventure, Mecha, Police, Sci-Fi",TV,48,7.62,1116,https://cdn.myanimelist.net/images/anime/1999/91843.jpg
1195,Zero no Tsukaima,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,13,7.62,346828,https://cdn.myanimelist.net/images/anime/2/75559.jpg
1003,Aa! Megami-sama! (TV) Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,3,7.61,19257,https://cdn.myanimelist.net/images/anime/2/17893.jpg
11235,Amagami SS+ Plus,"Comedy, Romance, School, Slice of Life",TV,13,7.61,73813,https://cdn.myanimelist.net/images/anime/1951/114976.jpg
586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",TV,11,7.61,34938,https://cdn.myanimelist.net/images/anime/2/11746.jpg
4981,Casshern Sins,"Action, Adventure, Drama, Psychological, Sci-Fi",TV,24,7.61,80307,https://cdn.myanimelist.net/images/anime/8/23336.jpg
2961,Digimon Adventure Movie,"Action, Fantasy, Kids, Sci-Fi",Movie,1,7.61,60753,https://cdn.myanimelist.net/images/anime/3/72452.jpg
1747,Freedom,"Action, Adventure, Sci-Fi",OVA,7,7.61,13918,https://cdn.myanimelist.net/images/anime/2/72510.jpg
2409,Gokudou-kun Manyuuki,"Adventure, Comedy, Fantasy, Magic",TV,26,7.61,8131,https://cdn.myanimelist.net/images/anime/1483/94117.jpg
4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",TV,50,7.61,18687,https://cdn.myanimelist.net/images/anime/9/25423.jpg
2458,Kimagure Orange☆Road OVA,"Comedy, Drama, Magic, Romance, School",OVA,8,7.61,3542,https://cdn.myanimelist.net/images/anime/1022/107653.jpg
22693,Lady Jewelpet,"Fantasy, Magic, Romance, Shoujo",TV,52,7.61,3085,https://cdn.myanimelist.net/images/anime/4/73960.jpg
1563,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,29,7.61,19209,https://cdn.myanimelist.net/images/anime/1336/135527.jpg
1289,Mobile Police Patlabor: The New Files,"Comedy, Mecha, Police, Sci-Fi",OVA,16,7.61,3952,https://cdn.myanimelist.net/images/anime/1602/134832.jpg
9181,Motto To LOVE-Ru,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",TV,12,7.61,134988,https://cdn.myanimelist.net/images/anime/4/59875.jpg
33091,Planetarian: Chiisana Hoshi no Yume,"Drama, Sci-Fi",ONA,5,7.61,38303,https://cdn.myanimelist.net/images/anime/11/80753.jpg
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,"Action, Fantasy, Magic, Shoujo",Movie,1,7.61,2842,https://cdn.myanimelist.net/images/anime/1539/94597.jpg
1608,Salaryman Kintarou,"Comedy, Drama, Seinen",TV,20,7.61,4151,https://cdn.myanimelist.net/images/anime/8/62593.jpg
